Time	 FAIRTEN1	 FAIRTEN2	 FAIRTEN3	 ANCHTEN1	 ANCHTEN2	 ANCHTEN3	 CON1FX	 CON3FX	 CON5FX	 CON1FY	 CON3FY	 CON5FY	 CON1FZ	 CON3FZ	 CON5FZ	 CON2FX	 CON4FX	 CON6FX	 CON2FY	 CON4FY	 CON6FY	 CON2FZ	 CON4FZ	 CON6FZ	 L1N1FX	 L1N2FX	 L3N1FX	 
(s)	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 
53.05	 1.26351e+006	 1.32677e+006	 1.47694e+006	 707088	 782303	 939534	 758102	 -437893	 -494091	 -8184.78	 696717	 -856238	 -1.01078e+006	 -1.04075e+006	 -1.0973e+006	 -706906	 383848	 471339	 -3013.8	 -681476	 812594	 -15769.8	 -15822.2	 -15931.1	 0.479077	 0.960326	 -11.4786	 
53.1	 1.26242e+006	 1.32691e+006	 1.47793e+006	 708991	 782336	 940727	 756871	 -437150	 -494284	 -8100.91	 697012	 -856402	 -1.01034e+006	 -1.04104e+006	 -1.09842e+006	 -708809	 383811	 471971	 -3089.58	 -681534	 813607	 -15771.1	 -15822.2	 -15932	 4.73208	 9.59124	 -13.2491	 
53.15	 1.26162e+006	 1.32753e+006	 1.47913e+006	 709663	 782229	 942038	 755780	 -436545	 -494536	 -8027.91	 697555	 -856662	 -1.01015e+006	 -1.04171e+006	 -1.09972e+006	 -709480	 383708	 472661	 -3156.84	 -681469	 814723	 -15771.6	 -15822.1	 -15932.9	 12.5769	 25.0219	 -15.438	 
53.2	 1.26128e+006	 1.328e+006	 1.48045e+006	 708391	 782108	 943548	 754947	 -435875	 -494814	 -7967.82	 698018	 -856961	 -1.01035e+006	 -1.04229e+006	 -1.10114e+006	 -708208	 383600	 473449	 -3212.34	 -681391	 816011	 -15770.7	 -15822	 -15933.9	 -5.68192	 -11.2309	 -19.2399	 
53.25	 1.26117e+006	 1.32806e+006	 1.48179e+006	 707942	 781734	 945155	 754238	 -435050	 -495088	 -7919.49	 698251	 -857245	 -1.01075e+006	 -1.04256e+006	 -1.10259e+006	 -707759	 383369	 474286	 -3268.64	 -681091	 817385	 -15770.4	 -15821.8	 -15935	 -8.88145	 -17.6112	 -22.0111	 
53.3	 1.26043e+006	 1.32793e+006	 1.48313e+006	 708680	 781111	 947053	 753138	 -434145	 -495358	 -7877.18	 698369	 -857509	 -1.01064e+006	 -1.04268e+006	 -1.10408e+006	 -708497	 383021	 475266	 -3327.85	 -680573	 819011	 -15770.9	 -15821.3	 -15936.3	 4.67681	 9.27132	 -24.9012	 
53.35	 1.26078e+006	 1.32795e+006	 1.4846e+006	 708625	 780385	 949314	 752702	 -433279	 -495660	 -7850.77	 698555	 -857820	 -1.01141e+006	 -1.04295e+006	 -1.10567e+006	 -708442	 382625	 476426	 -3380.94	 -679962	 820952	 -15770.9	 -15820.8	 -15937.9	 3.49416	 6.9667	 -28.0185	 
53.4	 1.26369e+006	 1.32817e+006	 1.48632e+006	 707948	 779792	 951721	 753814	 -432467	 -496037	 -7847.79	 698831	 -858251	 -1.01421e+006	 -1.04339e+006	 -1.10747e+006	 -707764	 382299	 477657	 -3428.65	 -679466	 823021	 -15770.4	 -15820.4	 -15939.6	 -3.34023	 -6.65589	 -29.1768	 
53.45	 1.26725e+006	 1.32844e+006	 1.48831e+006	 707798	 779729	 954263	 755333	 -431659	 -496495	 -7854.6	 699113	 -858818	 -1.01751e+006	 -1.04387e+006	 -1.1095e+006	 -707614	 382237	 478953	 -3476.54	 -679427	 825207	 -15770.3	 -15820.4	 -15941.3	 -6.26249	 -12.5154	 -29.187	 
53.5	 1.26971e+006	 1.32874e+006	 1.49056e+006	 708684	 780106	 956922	 756219	 -430853	 -497028	 -7858.77	 699397	 -859515	 -1.01992e+006	 -1.04439e+006	 -1.11174e+006	 -708500	 382397	 480306	 -3527.22	 -679770	 827497	 -15770.9	 -15820.6	 -15943.2	 -4.68238	 -9.40318	 -28.3891	 
53.55	 1.27075e+006	 1.32751e+006	 1.49305e+006	 710395	 780438	 959578	 756283	 -429544	 -497628	 -7856.41	 698863	 -860328	 -1.02116e+006	 -1.04373e+006	 -1.11418e+006	 -710211	 382542	 481656	 -3579.75	 -680069	 829785	 -15772.1	 -15820.9	 -15945	 -3.65882	 -7.31636	 -26.6009	 
53.6	 1.27164e+006	 1.32515e+006	 1.49572e+006	 712606	 780415	 962182	 756289	 -427860	 -498275	 -7853.72	 697715	 -861224	 -1.02227e+006	 -1.04218e+006	 -1.11678e+006	 -712422	 382520	 482976	 -3632.47	 -680056	 832030	 -15773.7	 -15820.9	 -15946.8	 0.988673	 1.88278	 -23.7262	 
53.65	 1.27309e+006	 1.32592e+006	 1.49858e+006	 714700	 778812	 964874	 756655	 -427191	 -498971	 -7853.3	 698226	 -862211	 -1.0238e+006	 -1.0431e+006	 -1.11953e+006	 -714516	 381730	 484339	 -3682.06	 -678661	 834352	 -15775.1	 -15819.7	 -15948.7	 -2.18822	 -4.45016	 -21.1849	 
53.7	 1.27441e+006	 1.32667e+006	 1.50163e+006	 717302	 775965	 967739	 756958	 -426510	 -499721	 -7849.28	 698723	 -863295	 -1.02522e+006	 -1.044e+006	 -1.12245e+006	 -717119	 380338	 485787	 -3731.5	 -676176	 836824	 -15777	 -15817.7	 -15950.6	 -9.1877	 -18.3188	 -19.2713	 
53.75	 1.27556e+006	 1.32748e+006	 1.50476e+006	 721375	 775912	 970826	 757170	 -425845	 -500485	 -7840.24	 699251	 -864404	 -1.0265e+006	 -1.04494e+006	 -1.12544e+006	 -721193	 380325	 487345	 -3785.59	 -676122	 839490	 -15779.8	 -15817.7	 -15952.8	 -3.75685	 -7.50512	 -17.7658	 
53.8	 1.27735e+006	 1.32873e+006	 1.5079e+006	 725973	 776596	 974259	 757760	 -425324	 -501247	 -7829.75	 700019	 -865510	 -1.02828e+006	 -1.04622e+006	 -1.12845e+006	 -725792	 380682	 489076	 -3839.17	 -676707	 842456	 -15783	 -15818.2	 -15955.1	 4.80637	 9.58897	 -18.251	 
53.85	 1.28022e+006	 1.3304e+006	 1.51108e+006	 729651	 777122	 977900	 758988	 -424944	 -502015	 -7819.57	 701018	 -866628	 -1.03094e+006	 -1.04783e+006	 -1.13151e+006	 -729470	 380970	 490909	 -3884.19	 -677148	 845602	 -15785.6	 -15818.6	 -15957.7	 6.79803	 13.5862	 -19.7795	 
53.9	 1.28393e+006	 1.33209e+006	 1.51431e+006	 732143	 776708	 981601	 760715	 -424579	 -502794	 -7807.4	 702036	 -867761	 -1.03428e+006	 -1.04945e+006	 -1.13461e+006	 -731962	 380806	 492770	 -3918.77	 -676766	 848802	 -15787.3	 -15818.3	 -15960.2	 1.2104	 2.4834	 -21.8536	 
53.95	 1.28797e+006	 1.33341e+006	 1.51763e+006	 734400	 776002	 985337	 762625	 -424103	 -503598	 -7789.36	 702861	 -868935	 -1.03788e+006	 -1.05076e+006	 -1.13778e+006	 -734219	 380507	 494647	 -3947.62	 -676124	 852032	 -15788.9	 -15817.8	 -15962.8	 -3.267	 -6.42975	 -24.9146	 
54	 1.29179e+006	 1.33375e+006	 1.52116e+006	 737164	 776909	 989043	 764409	 -423326	 -504466	 -7761.68	 703173	 -870216	 -1.04132e+006	 -1.05131e+006	 -1.14112e+006	 -736984	 381008	 496506	 -3974.48	 -676883	 855238	 -15790.8	 -15818.4	 -15965.3	 -2.49622	 -4.90373	 -28.2205	 
54.05	 1.2955e+006	 1.33368e+006	 1.525e+006	 740306	 778714	 992695	 766125	 -422420	 -505431	 -7724.47	 703256	 -871666	 -1.04466e+006	 -1.05152e+006	 -1.14471e+006	 -740126	 381957	 498337	 -3998.51	 -678419	 858399	 -15793	 -15819.7	 -15967.9	 0.0697676	 0.163891	 -31.6018	 
54.1	 1.29946e+006	 1.3351e+006	 1.52918e+006	 743511	 780728	 996283	 768011	 -421998	 -506499	 -7679.4	 704131	 -873299	 -1.04819e+006	 -1.05291e+006	 -1.14856e+006	 -743332	 383018	 500132	 -4017.92	 -680134	 861506	 -15795.2	 -15821.1	 -15970.3	 -2.47522	 -4.89459	 -34.5794	 
54.15	 1.30326e+006	 1.3379e+006	 1.53368e+006	 747160	 783126	 999833	 769826	 -422013	 -507666	 -7623.8	 705727	 -875107	 -1.05157e+006	 -1.05538e+006	 -1.15267e+006	 -746982	 384276	 501905	 -4034.77	 -682178	 864582	 -15797.8	 -15822.8	 -15972.8	 -3.47587	 -6.9271	 -36.6311	 
54.2	 1.30605e+006	 1.34097e+006	 1.53837e+006	 751420	 786023	 1.00344e+006	 771070	 -422108	 -508883	 -7552.47	 707454	 -877005	 -1.05411e+006	 -1.05808e+006	 -1.15693e+006	 -751243	 385788	 503704	 -4050.01	 -684653	 867711	 -15800.8	 -15824.8	 -15975.3	 -1.56256	 -3.14232	 -37.9379	 
54.25	 1.30771e+006	 1.34368e+006	 1.54306e+006	 755941	 789113	 1.00717e+006	 771682	 -422080	 -510087	 -7464.97	 708972	 -878890	 -1.05573e+006	 -1.06051e+006	 -1.1612e+006	 -755765	 387403	 505562	 -4061.88	 -687290	 870948	 -15803.9	 -15827	 -15977.8	 1.59388	 3.12865	 -38.0745	 
54.3	 1.30905e+006	 1.34627e+006	 1.54765e+006	 760140	 791986	 1.01112e+006	 772141	 -422010	 -511249	 -7365.87	 710413	 -880708	 -1.05705e+006	 -1.06285e+006	 -1.16542e+006	 -759965	 388921	 507523	 -4067.44	 -689734	 874372	 -15806.9	 -15829	 -15980.6	 5.0308	 9.93356	 -37.5328	 
54.35	 1.31089e+006	 1.34961e+006	 1.55212e+006	 763498	 794317	 1.01532e+006	 772933	 -422172	 -512359	 -7259.84	 712236	 -882444	 -1.05875e+006	 -1.0658e+006	 -1.16956e+006	 -763324	 390181	 509609	 -4064.18	 -691699	 878018	 -15809.2	 -15830.6	 -15983.5	 3.86379	 7.5996	 -36.1634	 
54.4	 1.31345e+006	 1.35356e+006	 1.55649e+006	 766208	 796605	 1.01983e+006	 774183	 -422526	 -513422	 -7148.01	 714372	 -884107	 -1.061e+006	 -1.06924e+006	 -1.17364e+006	 -766035	 391431	 511846	 -4053.46	 -693622	 881934	 -15811.1	 -15832.2	 -15986.6	 1.84658	 3.55268	 -35.5107	 
54.45	 1.31659e+006	 1.35755e+006	 1.56082e+006	 768624	 799892	 1.02451e+006	 775812	 -422893	 -514460	 -7029.54	 716510	 -885734	 -1.06371e+006	 -1.07272e+006	 -1.17769e+006	 -768451	 393182	 514165	 -4037.5	 -696408	 885998	 -15812.7	 -15834.5	 -15989.8	 1.76685	 3.38814	 -34.7831	 
54.5	 1.32032e+006	 1.36149e+006	 1.56518e+006	 770735	 804442	 1.02932e+006	 777812	 -423250	 -515502	 -6904.46	 718605	 -887373	 -1.06687e+006	 -1.07616e+006	 -1.18179e+006	 -770562	 395566	 516550	 -4016.56	 -700288	 890184	 -15814.2	 -15837.6	 -15993.1	 3.75209	 7.32923	 -35.6602	 
54.55	 1.32454e+006	 1.36546e+006	 1.56968e+006	 772229	 809371	 1.03412e+006	 780118	 -423627	 -516579	 -6772.68	 720706	 -889077	 -1.0704e+006	 -1.07963e+006	 -1.18599e+006	 -772056	 398150	 518920	 -3989.34	 -704490	 894354	 -15815.2	 -15841.1	 -15996.4	 4.4165	 8.62631	 -38.4309	 
54.6	 1.32877e+006	 1.36935e+006	 1.57437e+006	 773101	 813861	 1.03868e+006	 782451	 -423990	 -517715	 -6632.42	 722756	 -890885	 -1.07394e+006	 -1.08305e+006	 -1.19035e+006	 -772930	 400531	 521171	 -3956.18	 -708303	 898325	 -15815.8	 -15844.2	 -15999.5	 0.157291	 0.15101	 -41.6791	 
54.65	 1.33237e+006	 1.37294e+006	 1.57928e+006	 774060	 818030	 1.04312e+006	 784426	 -424265	 -518917	 -6481.7	 724633	 -892811	 -1.07697e+006	 -1.08621e+006	 -1.19488e+006	 -773888	 402769	 523356	 -3921	 -711828	 902193	 -15816.5	 -15847.1	 -16002.6	 -2.23598	 -4.65862	 -47.34	 
54.7	 1.33496e+006	 1.37613e+006	 1.5844e+006	 775586	 822219	 1.0474e+006	 785804	 -424427	 -520186	 -6319.83	 726299	 -894852	 -1.07916e+006	 -1.08908e+006	 -1.19957e+006	 -775414	 405032	 525452	 -3886.44	 -715362	 905918	 -15817.5	 -15850	 -16005.5	 -3.28463	 -6.74695	 -53.1601	 
54.75	 1.33663e+006	 1.37931e+006	 1.58968e+006	 777830	 826502	 1.05162e+006	 786651	 -424590	 -521510	 -6148.75	 727953	 -896987	 -1.08061e+006	 -1.09193e+006	 -1.20438e+006	 -777660	 407357	 527518	 -3853.39	 -718968	 909605	 -15819.1	 -15853	 -16008.4	 -1.8787	 -3.96725	 -59.6081	 
54.8	 1.33787e+006	 1.38314e+006	 1.59501e+006	 780574	 830525	 1.05583e+006	 787241	 -424959	 -522850	 -5971.54	 729955	 -899155	 -1.08172e+006	 -1.09529e+006	 -1.20922e+006	 -780405	 409570	 529569	 -3820.83	 -722338	 913279	 -15821	 -15855.8	 -16011.3	 -0.319012	 -0.870224	 -64.9243	 
54.85	 1.33902e+006	 1.38782e+006	 1.60028e+006	 783574	 834243	 1.06009e+006	 787780	 -425590	 -524173	 -5790.62	 732407	 -901298	 -1.08275e+006	 -1.09931e+006	 -1.214e+006	 -783406	 411650	 531641	 -3787.7	 -725434	 917004	 -15823.1	 -15858.3	 -16014.2	 -0.349745	 -0.910399	 -68.4618	 
54.9	 1.34021e+006	 1.39273e+006	 1.60536e+006	 786748	 837895	 1.0645e+006	 788346	 -426300	 -525438	 -5606.7	 734995	 -903349	 -1.08381e+006	 -1.10352e+006	 -1.21863e+006	 -786580	 413713	 533779	 -3753.7	 -728462	 920859	 -15825.3	 -15860.9	 -16017.3	 2.4094	 4.56568	 -70.0391	 
54.95	 1.34168e+006	 1.39718e+006	 1.61012e+006	 789655	 841515	 1.06902e+006	 789070	 -426874	 -526602	 -5421.07	 737349	 -905236	 -1.0851e+006	 -1.10735e+006	 -1.223e+006	 -789488	 415778	 535969	 -3716.87	 -731454	 924820	 -15827.4	 -15863.4	 -16020.4	 4.12398	 8.00774	 -69.5948	 
55	 1.34385e+006	 1.40105e+006	 1.61457e+006	 791937	 844894	 1.07353e+006	 790212	 -427278	 -527670	 -5235.73	 739407	 -906964	 -1.08696e+006	 -1.1107e+006	 -1.22711e+006	 -791770	 417739	 538145	 -3675.7	 -734226	 928773	 -15828.9	 -15865.7	 -16023.5	 6.08091	 11.8806	 -66.8864	 
55.05	 1.34704e+006	 1.4046e+006	 1.61874e+006	 793355	 847941	 1.07797e+006	 791953	 -427599	 -528658	 -5052	 741314	 -908558	 -1.08963e+006	 -1.11378e+006	 -1.231e+006	 -793189	 419552	 540276	 -3629.29	 -736701	 932665	 -15829.9	 -15867.8	 -16026.5	 3.67665	 7.11072	 -62.8069	 
55.1	 1.35112e+006	 1.408e+006	 1.62273e+006	 794307	 850884	 1.08231e+006	 794224	 -427894	 -529598	 -4869.64	 743166	 -910063	 -1.09303e+006	 -1.11673e+006	 -1.23474e+006	 -794141	 421328	 542352	 -3579.65	 -739077	 936478	 -15830.6	 -15869.9	 -16029.5	 0.843511	 1.4369	 -58.6076	 
55.15	 1.35563e+006	 1.41126e+006	 1.62664e+006	 795368	 854080	 1.08648e+006	 796754	 -428160	 -530519	 -4687.39	 744958	 -911529	 -1.09677e+006	 -1.11954e+006	 -1.23839e+006	 -795202	 423243	 544339	 -3529.44	 -741664	 940151	 -15831.3	 -15872.1	 -16032.4	 -2.66002	 -5.52437	 -54.601	 
55.2	 1.36006e+006	 1.41442e+006	 1.63055e+006	 797075	 857679	 1.09048e+006	 799234	 -428418	 -531456	 -4503.97	 746724	 -913007	 -1.10043e+006	 -1.12225e+006	 -1.24204e+006	 -796911	 425371	 546231	 -3480.99	 -744595	 943674	 -15832.5	 -15874.6	 -16035.1	 -1.94933	 -4.15183	 -51.7956	 
55.25	 1.36398e+006	 1.41771e+006	 1.63456e+006	 799417	 861273	 1.0942e+006	 801420	 -428731	 -532432	 -4318.85	 748572	 -914540	 -1.10369e+006	 -1.12505e+006	 -1.24576e+006	 -799253	 427508	 547977	 -3434.07	 -747513	 946957	 -15834.1	 -15877.1	 -16037.6	 -2.86095	 -5.94651	 -49.6891	 
55.3	 1.36703e+006	 1.4212e+006	 1.63865e+006	 802513	 864377	 1.09753e+006	 803087	 -429124	 -533442	 -4131.55	 750540	 -916119	 -1.10625e+006	 -1.12798e+006	 -1.24954e+006	 -802350	 429413	 549524	 -3389.02	 -750000	 949910	 -15836.3	 -15879.2	 -16039.9	 -3.17775	 -6.58691	 -47.3958	 
55.35	 1.36898e+006	 1.42476e+006	 1.64272e+006	 806403	 866939	 1.10045e+006	 804104	 -429554	 -534445	 -3942.03	 752551	 -917679	 -1.10793e+006	 -1.13096e+006	 -1.25329e+006	 -806240	 431057	 550865	 -3345.79	 -752010	 952518	 -15839	 -15881	 -16041.9	 -1.36969	 -3.00193	 -43.7652	 
55.4	 1.36996e+006	 1.42825e+006	 1.64663e+006	 810819	 869277	 1.10307e+006	 804539	 -429979	 -535401	 -3751.31	 754528	 -919153	 -1.10883e+006	 -1.13389e+006	 -1.25694e+006	 -810658	 432598	 552042	 -3303.07	 -753823	 954854	 -15842.1	 -15882.6	 -16043.7	 -1.02177	 -2.28051	 -38.0548	 
55.45	 1.37057e+006	 1.43175e+006	 1.65031e+006	 815627	 871679	 1.10545e+006	 804731	 -430415	 -536281	 -3561.23	 756495	 -920498	 -1.10943e+006	 -1.13682e+006	 -1.2604e+006	 -815466	 434177	 553102	 -3260.16	 -755687	 956997	 -15845.4	 -15884.3	 -16045.3	 0.86909	 1.49163	 -29.7046	 
55.5	 1.37158e+006	 1.4354e+006	 1.65368e+006	 820442	 874227	 1.10767e+006	 805149	 -430910	 -537058	 -3374.03	 758529	 -921669	 -1.11039e+006	 -1.13988e+006	 -1.26363e+006	 -820282	 435832	 554076	 -3215.42	 -757675	 958998	 -15848.8	 -15886	 -16046.8	 4.95029	 9.60988	 -17.8693	 
55.55	 1.37362e+006	 1.43924e+006	 1.65668e+006	 824603	 877060	 1.10989e+006	 806147	 -431473	 -537716	 -3190.78	 760641	 -922641	 -1.11218e+006	 -1.14309e+006	 -1.26656e+006	 -824445	 437634	 555048	 -3166.23	 -759907	 961002	 -15851.7	 -15888	 -16048.3	 5.99627	 11.7155	 -4.16419	 
55.6	 1.37684e+006	 1.443e+006	 1.65924e+006	 827918	 880243	 1.11216e+006	 807820	 -432021	 -538240	 -3011.79	 762682	 -923385	 -1.11494e+006	 -1.14626e+006	 -1.26915e+006	 -827760	 439612	 556041	 -3111.97	 -762441	 963043	 -15854	 -15890.2	 -16049.9	 4.7568	 9.26966	 10.9857	 
55.65	 1.38108e+006	 1.44633e+006	 1.66135e+006	 830520	 883829	 1.11449e+006	 810085	 -432453	 -538623	 -2836.5	 764471	 -923888	 -1.11854e+006	 -1.1491e+006	 -1.27137e+006	 -830363	 441792	 557070	 -3053.26	 -765323	 965147	 -15855.7	 -15892.7	 -16051.5	 6.19795	 12.1037	 24.9697	 
55.7	 1.386e+006	 1.44919e+006	 1.66304e+006	 832265	 887580	 1.11672e+006	 812737	 -432759	 -538882	 -2664.55	 765984	 -924175	 -1.1227e+006	 -1.15158e+006	 -1.27326e+006	 -832109	 444055	 558045	 -2989.66	 -768350	 967153	 -15856.9	 -15895.3	 -16053	 4.54138	 8.81189	 37.2617	 
55.75	 1.39105e+006	 1.45186e+006	 1.66445e+006	 833465	 891300	 1.11869e+006	 815458	 -433028	 -539064	 -2495.6	 767380	 -924324	 -1.12696e+006	 -1.15392e+006	 -1.27492e+006	 -833309	 446299	 558900	 -2922.4	 -771350	 968941	 -15857.8	 -15897.9	 -16054.4	 0.67302	 1.09256	 46.9707	 
55.8	 1.39566e+006	 1.45468e+006	 1.66573e+006	 834811	 895017	 1.12042e+006	 817927	 -433360	 -539219	 -2329.6	 768840	 -924420	 -1.13086e+006	 -1.15637e+006	 -1.27646e+006	 -834655	 448537	 559633	 -2853.87	 -774349	 970510	 -15858.7	 -15900.4	 -16055.5	 -2.27288	 -4.80257	 52.9085	 
55.85	 1.39932e+006	 1.45784e+006	 1.66702e+006	 836854	 898804	 1.12181e+006	 819846	 -433817	 -539393	 -2166.6	 770473	 -924538	 -1.13399e+006	 -1.15908e+006	 -1.27799e+006	 -836699	 450804	 560206	 -2785.75	 -777413	 971789	 -15860.1	 -15903.1	 -16056.5	 -4.04527	 -8.3463	 55.8656	 
55.9	 1.4016e+006	 1.46141e+006	 1.66846e+006	 839912	 902666	 1.12283e+006	 820964	 -434423	 -539626	 -2006.95	 772332	 -924753	 -1.136e+006	 -1.16211e+006	 -1.27961e+006	 -839758	 453100	 560597	 -2718.75	 -780547	 972739	 -15862.2	 -15905.7	 -16057.2	 -4.32329	 -8.88702	 57.3324	 
55.95	 1.40248e+006	 1.46539e+006	 1.67012e+006	 843948	 906532	 1.12354e+006	 821268	 -435175	 -539937	 -1851.47	 774410	 -925100	 -1.13686e+006	 -1.16545e+006	 -1.28139e+006	 -843794	 455387	 560840	 -2652.31	 -783690	 973420	 -15865.1	 -15908.4	 -16057.7	 -0.266486	 -0.838429	 57.435	 
56	 1.40236e+006	 1.46963e+006	 1.67196e+006	 848354	 910124	 1.12388e+006	 820991	 -436032	 -540312	 -1701.06	 776636	 -925561	 -1.13691e+006	 -1.16898e+006	 -1.2833e+006	 -848202	 457524	 560901	 -2584.14	 -786603	 973773	 -15868.1	 -15910.9	 -16057.9	 0.321696	 0.403374	 59.5029	 
56.05	 1.40171e+006	 1.47382e+006	 1.67382e+006	 852846	 913560	 1.12407e+006	 820405	 -436901	 -540696	 -1556.51	 778846	 -926046	 -1.13654e+006	 -1.17246e+006	 -1.28521e+006	 -852695	 459569	 560898	 -2513.08	 -789389	 974001	 -15871.2	 -15913.3	 -16058	 4.7825	 9.26114	 62.0328	 
56.1	 1.40116e+006	 1.47768e+006	 1.67552e+006	 856722	 916965	 1.12418e+006	 819875	 -437698	 -541029	 -1418.65	 780882	 -926457	 -1.13625e+006	 -1.17567e+006	 -1.28699e+006	 -856571	 461584	 560856	 -2436.87	 -792157	 974145	 -15873.9	 -15915.6	 -16058.1	 6.84406	 13.4123	 66.3303	 
56.15	 1.40151e+006	 1.48113e+006	 1.67694e+006	 859567	 920599	 1.12433e+006	 819860	 -438394	 -541273	 -1288.35	 782689	 -926732	 -1.13669e+006	 -1.17853e+006	 -1.28854e+006	 -859418	 463699	 560845	 -2354.31	 -795130	 974329	 -15875.9	 -15918.1	 -16058.2	 7.44032	 14.6195	 71.4715	 
56.2	 1.40329e+006	 1.48421e+006	 1.678e+006	 861243	 924658	 1.12476e+006	 820669	 -439008	 -541405	 -1166.11	 784296	 -926825	 -1.13829e+006	 -1.18111e+006	 -1.28979e+006	 -861093	 466014	 560978	 -2265.07	 -798479	 974747	 -15877	 -15920.9	 -16058.5	 8.56229	 16.8484	 74.7034	 
56.25	 1.40657e+006	 1.48704e+006	 1.67865e+006	 861621	 928984	 1.12543e+006	 822350	 -439569	 -541413	 -1051.98	 785748	 -926713	 -1.14113e+006	 -1.18349e+006	 -1.29071e+006	 -861472	 468450	 561241	 -2168.92	 -802067	 975372	 -15877.3	 -15923.9	 -16058.9	 6.48342	 12.7225	 75.9884	 
56.3	 1.41093e+006	 1.48966e+006	 1.67893e+006	 861071	 933483	 1.12642e+006	 824648	 -440093	 -541316	 -945.759	 787071	 -926425	 -1.14485e+006	 -1.18572e+006	 -1.29133e+006	 -860922	 470960	 561665	 -2066.89	 -805812	 976262	 -15876.9	 -15927	 -16059.6	 3.25558	 6.2836	 72.9945	 
56.35	 1.41552e+006	 1.49209e+006	 1.67895e+006	 860187	 937910	 1.12765e+006	 827071	 -440579	 -541150	 -846.898	 788258	 -926013	 -1.14876e+006	 -1.1878e+006	 -1.29172e+006	 -860038	 473422	 562221	 -1960.4	 -809502	 977365	 -15876.2	 -15930.1	 -16060.5	 0.49231	 0.764114	 65.4687	 
56.4	 1.41951e+006	 1.4944e+006	 1.6789e+006	 859492	 941984	 1.12899e+006	 829135	 -441055	 -540982	 -754.982	 789362	 -925592	 -1.15219e+006	 -1.18979e+006	 -1.29202e+006	 -859343	 475696	 562836	 -1850.46	 -812893	 978555	 -15875.7	 -15932.9	 -16061.4	 -2.09794	 -4.41174	 53.4162	 
56.45	 1.42217e+006	 1.49675e+006	 1.67898e+006	 859471	 945447	 1.1302e+006	 830421	 -441571	 -540876	 -669.937	 790470	 -925270	 -1.15455e+006	 -1.19182e+006	 -1.2924e+006	 -859323	 477651	 563392	 -1737.75	 -815761	 979630	 -15875.7	 -15935.3	 -16062.2	 -4.22652	 -8.67481	 38.7737	 
56.5	 1.42313e+006	 1.49931e+006	 1.67934e+006	 860551	 948317	 1.13115e+006	 830705	 -442174	 -540881	 -591.958	 791667	 -925136	 -1.15552e+006	 -1.19402e+006	 -1.29297e+006	 -860403	 479299	 563826	 -1622.66	 -818122	 980484	 -15876.5	 -15937.3	 -16062.9	 -6.6095	 -13.4004	 22.9227	 
56.55	 1.42246e+006	 1.50213e+006	 1.68015e+006	 863033	 950755	 1.13178e+006	 830036	 -442882	 -541041	 -521.404	 792990	 -925272	 -1.15518e+006	 -1.19642e+006	 -1.29384e+006	 -862886	 480721	 564097	 -1505.11	 -820115	 981050	 -15878.2	 -15938.9	 -16063.3	 -3.32892	 -6.90896	 7.68316	 
56.6	 1.42059e+006	 1.50505e+006	 1.68137e+006	 866446	 952925	 1.132e+006	 828661	 -443650	 -541347	 -458.807	 794363	 -925668	 -1.15386e+006	 -1.19889e+006	 -1.29502e+006	 -866299	 482001	 564169	 -1383.64	 -821881	 981266	 -15880.6	 -15940.4	 -16063.4	 -1.87987	 -3.95634	 -4.59784	 
56.65	 1.41828e+006	 1.50785e+006	 1.68292e+006	 870365	 955010	 1.13193e+006	 827024	 -444413	 -541767	 -404.563	 795670	 -926271	 -1.1522e+006	 -1.20125e+006	 -1.29643e+006	 -870219	 483233	 564093	 -1257.14	 -823575	 981225	 -15883.4	 -15941.8	 -16063.4	 3.27847	 6.30517	 -13.2693	 
56.7	 1.41647e+006	 1.51026e+006	 1.68463e+006	 873927	 957056	 1.13171e+006	 825670	 -445091	 -542242	 -358.928	 796773	 -926985	 -1.15093e+006	 -1.2033e+006	 -1.29794e+006	 -873782	 484440	 563943	 -1124.19	 -825239	 981060	 -15885.8	 -15943.3	 -16063.2	 6.95855	 13.6759	 -17.9694	 
56.75	 1.41589e+006	 1.51204e+006	 1.68625e+006	 876446	 959037	 1.13152e+006	 825033	 -445612	 -542695	 -321.717	 797539	 -927674	 -1.15068e+006	 -1.20483e+006	 -1.29936e+006	 -876301	 485611	 563808	 -984.187	 -826850	 980924	 -15887.6	 -15944.6	 -16063.1	 8.56704	 16.8977	 -18.8996	 
56.8	 1.41698e+006	 1.51305e+006	 1.68754e+006	 877629	 960991	 1.13157e+006	 825364	 -445933	 -543048	 -292.727	 797893	 -928207	 -1.15179e+006	 -1.20575e+006	 -1.30051e+006	 -877485	 486763	 563783	 -837.391	 -828439	 980984	 -15888.4	 -15946	 -16063.1	 8.69564	 17.1589	 -17.3438	 
